bot_2022_10_07_08_18_11_PM.p,0.053929057757300836,0.15870988573258937
bot_2022_10_07_08_18_12_PM.p,0.044565612993423764,0.15977392322121886
bot_2022_10_07_08_18_13_PM.p,0.0436536932573266,0.008913876081666886
bot_2022_10_07_08_18_14_PM.p,0.029211527666502035,0.0687367794139939
bot_2022_10_07_08_18_15_PM.p,0.015687751771334968,0.07020534762499665
bot_2022_10_07_08_18_16_PM.p,0.02535166074923456,0.12348743396902083
bot_2022_10_07_08_18_17_PM.p,0.019482851859112582,0.12859889790086731
bot_2022_10_07_08_18_18_PM.p,0.039310277575824726,0.19622480175041893
bot_2022_10_07_08_18_19_PM.p,0.08271172264923687,0.06204582106981012
bot_2022_10_07_08_18_20_PM.p,0.021467993949442765,0.09158473227696193
bot_2022_10_07_08_18_21_PM.p,0.04491283900743037,0.1232180405153636
bot_2022_10_07_08_18_22_PM.p,0.056254148128579984,0.0431590056356898
bot_2022_10_07_08_18_23_PM.p,0.0913588636266971,0.03706247710196298
bot_2022_10_07_08_18_24_PM.p,0.1151877146196334,0.010850501081146227
bot_2022_10_07_08_18_25_PM.p,0.02377106674440177,0.04739169772102639
bot_2022_10_07_08_18_26_PM.p,0.10173497391364106,0.041591719612679136
bot_2022_10_07_08_18_27_PM.p,0.027711472173753138,0.031735215384602375
bot_2022_10_07_08_18_28_PM.p,0.014550234627371261,0.06337882551140589
bot_2022_10_07_08_18_29_PM.p,0.023318879926955582,0.15363797487564673
bot_2022_10_07_08_18_30_PM.p,0.10093274301253641,0.03553390000715556
bot_2022_10_07_08_18_31_PM.p,0.015000828386399379,0.08383932431468442
bot_2022_10_07_08_18_32_PM.p,0.037950801685328606,0.2198710594212956
bot_2022_10_07_08_18_33_PM.p,0.04036734727448499,0.07443414033270297
bot_2022_10_07_08_18_34_PM.p,0.0497530676747403,0.08764364033212667
bot_2022_10_07_08_18_35_PM.p,0.045342610551325824,0.13780027646340925
bot_2022_10_07_08_18_36_PM.p,0.21611434510990857,0.026897991329029397
bot_2022_10_07_08_18_37_PM.p,0.03413336910063802,0.062462536933707125
bot_2022_10_07_08_18_38_PM.p,0.0765379429237204,0.02946749523145739
bot_2022_10_07_08_18_39_PM.p,0.03811360021845989,0.15434440205591715
bot_2022_10_07_08_18_40_PM.p,0.01982634022105023,0.024696128973703598
bot_2022_10_07_08_18_41_PM.p,0.040343471323430524,0.09729447028678352
bot_2022_10_07_08_18_42_PM.p,0.22211242725282965,0.012412417083382168
bot_2022_10_07_08_18_43_PM.p,0.09505950597081325,0.0428742521235999
bot_2022_10_07_08_18_44_PM.p,0.05950473582490978,0.05361092890417481
bot_2022_10_07_08_18_45_PM.p,0.06158983335151025,0.061365010462668776
bot_2022_10_07_08_18_46_PM.p,0.15122290014816264,0.0071908491264997335
bot_2022_10_07_08_18_47_PM.p,0.03561826369884469,0.12287465462841721
bot_2022_10_07_08_18_48_PM.p,0.06889729322203753,0.0491864146368895
bot_2022_10_07_08_18_49_PM.p,0.04790886328940713,0.11562192509369709
bot_2022_10_07_08_18_50_PM.p,0.03177436991599947,0.05935367863990787
bot_2022_10_07_08_18_51_PM.p,0.010942168780253225,0.021929746776708618
bot_2022_10_07_08_18_52_PM.p,0.08285494590474973,0.143291323547749
bot_2022_10_07_08_18_53_PM.p,0.07222994639708114,0.06711795496928685
bot_2022_10_07_08_18_54_PM.p,0.10794219631416024,0.10015766947431878
bot_2022_10_07_08_18_55_PM.p,0.08926998402661601,0.02351762029020387
bot_2022_10_07_08_18_56_PM.p,0.2155061259230513,0.023675449720056585
bot_2022_10_07_08_18_57_PM.p,0.014564845299280038,0.05403924784390301
bot_2022_10_07_08_18_58_PM.p,0.028307517042206354,0.05022085615718739
bot_2022_10_07_08_18_59_PM.p,0.10503435192447941,0.07849628218373489
bot_2022_10_07_08_19_00_PM.p,0.06415495978848418,0.0350361452811752
bot_2022_10_07_08_19_01_PM.p,0.03323689773084648,0.05887414820352339
bot_2022_10_07_08_19_02_PM.p,0.13216390875311834,0.01899782778355114
bot_2022_10_07_08_19_03_PM.p,0.05662997238431622,0.055985747803630956
bot_2022_10_07_08_19_04_PM.p,0.04829685444473775,0.05123319369596287
bot_2022_10_07_08_19_05_PM.p,0.041353440773757355,0.1211156299367722
bot_2022_10_07_08_19_06_PM.p,0.22211139743532393,0.01847944179737894
bot_2022_10_07_08_19_07_PM.p,0.10471645192388845,0.01580650863907714
bot_2022_10_07_08_19_08_PM.p,0.09021007415977089,0.03485316366665517
bot_2022_10_07_08_19_09_PM.p,0.03327271558894074,0.03832688973155416
bot_2022_10_07_08_19_10_PM.p,0.03366821167040668,0.22152582901134793
bot_2022_10_07_08_19_11_PM.p,0.03153030578761851,0.18499790384997575
bot_2022_10_07_08_19_12_PM.p,0.09550950369183009,0.03541734700470359
bot_2022_10_07_08_19_13_PM.p,0.01802930545329151,0.2271121672325286
bot_2022_10_07_08_19_14_PM.p,0.041305617065759415,0.23889907227733254
bot_2022_10_07_08_19_15_PM.p,0.20837740417526718,0.007092575565333874
bot_2022_10_07_08_19_16_PM.p,0.04830066529079602,0.025873541371731097
bot_2022_10_07_08_19_17_PM.p,0.03816194414537477,0.06839245139664603
bot_2022_10_07_08_19_18_PM.p,0.04452852658972506,0.029772431821880486
bot_2022_10_07_08_19_19_PM.p,0.14968434974961298,0.010608581624759455
bot_2022_10_07_08_19_20_PM.p,0.062216927918141596,0.012988284831190564
bot_2022_10_07_08_19_21_PM.p,0.06273264600140638,0.08983341899070346
bot_2022_10_07_08_19_22_PM.p,0.06960904951754543,0.02073275703400436
bot_2022_10_07_08_19_23_PM.p,0.08897669392722651,0.047240452877255715
bot_2022_10_07_08_19_24_PM.p,0.04619091836684952,0.1114550393120276
bot_2022_10_07_09_16_07_PM.p,0.06803504248493653,0.05300084074298951
bot_2022_10_07_09_16_08_PM.p,0.049149640852671705,0.08498948945314562
bot_2022_10_07_09_16_09_PM.p,0.02082074332047923,0.1416875585507961
bot_2022_10_07_09_16_10_PM.p,0.21021689418623457,0.02814916717926389
bot_2022_10_07_09_16_11_PM.p,0.05710358300645624,0.018511505097944355
bot_2022_10_07_09_16_12_PM.p,0.03256268664075923,0.08515817039086138
bot_2022_10_07_09_16_13_PM.p,0.24257585166122075,0.007796435818412696
bot_2022_10_07_09_16_14_PM.p,0.06743660253819428,0.04346697946430116
bot_2022_10_07_09_16_15_PM.p,0.017117795094373833,0.2908857264179186
bot_2022_10_07_09_16_16_PM.p,0.18278329685484784,0.0294864618610936
bot_2022_10_07_09_16_17_PM.p,0.04526216233238611,0.10209363865815634
bot_2022_10_07_09_16_18_PM.p,0.11543546991146048,0.015132914100430429
bot_2022_10_07_09_16_19_PM.p,0.08260854776928805,0.03142996960968046
bot_2022_10_07_09_16_20_PM.p,0.027710675015598096,0.11139932166162508
bot_2022_10_07_09_16_21_PM.p,0.19718434784796157,0.014280670447902634
bot_2022_10_07_09_16_22_PM.p,0.016438387190623627,0.08732729401001028
bot_2022_10_07_09_16_23_PM.p,0.01872554088996825,0.023338221193570333
bot_2022_10_07_09_16_24_PM.p,0.04302550720538256,0.034968011966958076
bot_2022_10_07_09_16_25_PM.p,0.03297178847427229,0.05328748584883964
bot_2022_10_07_09_16_26_PM.p,0.02666485754612058,0.21501613161782224
bot_2022_10_07_09_16_27_PM.p,0.059107333948949625,0.01444009953629267
bot_2022_10_07_09_16_28_PM.p,0.052656343136671335,0.0813727369934773
bot_2022_10_07_09_16_29_PM.p,0.055056266519090125,0.08613334371476793
bot_2022_10_07_09_16_30_PM.p,0.18252473072574693,0.016703628014847174
bot_2022_10_07_09_16_31_PM.p,0.01754644685959228,0.049241651590758016
bot_2022_10_07_09_16_32_PM.p,0.17896114993030976,0.007038570297803587
bot_2022_10_07_09_16_33_PM.p,0.036443569488614824,0.13986565452785252
bot_2022_10_07_09_16_34_PM.p,0.07830387325646515,0.03034559281272551
bot_2022_10_07_09_16_35_PM.p,0.20419073206696525,0.006725314327906431
bot_2022_10_07_09_16_36_PM.p,0.03296965688968401,0.09108631535495512
bot_2022_10_07_09_16_37_PM.p,0.045443763825296135,0.11546700472293743
bot_2022_10_07_09_16_38_PM.p,0.019785422760621674,0.06061778477110884
bot_2022_10_07_09_16_39_PM.p,0.15918476799782344,0.010621546156261664
bot_2022_10_07_09_16_40_PM.p,0.040440563706134025,0.06442523866460718
bot_2022_10_07_09_16_41_PM.p,0.06317091706634725,0.07497129124267488
bot_2022_10_07_09_16_42_PM.p,0.03733065756156173,0.1214821750784934
bot_2022_10_07_09_16_43_PM.p,0.0399306661723946,0.009148048418779718
bot_2022_10_07_09_16_44_PM.p,0.01634332194405619,0.11344514499897053
bot_2022_10_07_09_16_45_PM.p,0.047191175534439966,0.13089031938414777
bot_2022_10_07_09_16_46_PM.p,0.3443710702539189,0.005035077624695289
bot_2022_10_07_09_16_47_PM.p,0.0795985725165933,0.029075685485077638
bot_2022_10_07_09_16_48_PM.p,0.07913478686275444,0.0733642255949345
bot_2022_10_07_09_16_49_PM.p,0.01915871545486536,0.12456417342432419
bot_2022_10_07_09_16_50_PM.p,0.03643577599421621,0.3985199819319455
bot_2022_10_07_09_16_51_PM.p,0.04021167682682025,0.09835049845080664
bot_2022_10_07_09_16_52_PM.p,0.045960698444831416,0.09104345517314218
bot_2022_10_07_09_16_53_PM.p,0.0880561543412034,0.026767674850703527
bot_2022_10_07_09_16_54_PM.p,0.05032308127482921,0.10096141298760637
bot_2022_10_07_09_16_55_PM.p,0.06207013799939487,0.05369446937787179
bot_2022_10_07_09_16_56_PM.p,0.04075312424221411,0.16948545556292666
bot_2022_10_07_09_16_57_PM.p,0.05069581213861307,0.04389721725446201
bot_2022_10_07_09_16_58_PM.p,0.06664970357035327,0.18073152539289958
bot_2022_10_07_09_16_59_PM.p,0.21205749819566866,0.015985064100798377
bot_2022_10_07_09_17_00_PM.p,0.07765534578231525,0.041710917490224875
bot_2022_10_07_09_17_01_PM.p,0.03506897451188595,0.19157165821200164
bot_2022_10_07_09_17_02_PM.p,0.03557433097405116,0.4412092692324475
bot_2022_10_07_09_17_03_PM.p,0.02543554886313748,0.9378131438858129
bot_2022_10_07_09_17_04_PM.p,0.3599078935674871,0.007743254164744895
bot_2022_10_07_09_17_05_PM.p,0.07927332783256047,0.04450509648254015
bot_2022_10_07_09_17_06_PM.p,0.12208179618576964,0.026502262282460907
bot_2022_10_07_09_17_07_PM.p,0.016608253284161933,0.15210832631638538
bot_2022_10_07_09_17_08_PM.p,0.03523250516666654,0.05675601099196206
bot_2022_10_07_09_17_09_PM.p,0.06262961619422802,0.03610353534176378
bot_2022_10_07_09_17_10_PM.p,0.05142000539062974,0.03398119919054517
bot_2022_10_07_09_17_11_PM.p,0.02741651192142114,0.34480671125376744
bot_2022_10_07_09_17_12_PM.p,0.09540687927316449,0.04068083194864025
bot_2022_10_07_09_17_13_PM.p,0.04027539202987884,0.05270184376153571
bot_2022_10_07_09_17_14_PM.p,0.0546296853635867,0.055481546913494696
bot_2022_10_07_09_17_15_PM.p,0.01962255735906182,0.06525946433762227
bot_2022_10_07_09_17_16_PM.p,0.12637051522839904,0.02485063529942717
bot_2022_10_07_09_17_17_PM.p,0.11683177737824924,0.0097353281312908
bot_2022_10_07_09_17_18_PM.p,0.03292794451999581,0.20868370871085745
bot_2022_10_07_09_17_19_PM.p,0.9691629278575247,0.0014592480951195134
bot_2022_10_07_09_17_20_PM.p,0.04246121843271855,0.07383481520728098
bot_2022_10_07_09_17_21_PM.p,0.2133867155093051,0.018642254383145505
bot_2022_10_07_09_17_22_PM.p,0.1312615807931422,0.028228686509555036
bot_2022_10_07_09_17_23_PM.p,0.04337148592187967,0.11547646151560681
bot_2022_10_07_09_17_24_PM.p,0.053816395351738655,0.01882155343882825
bot_2022_10_07_09_17_25_PM.p,0.07263117037571498,0.04353501608063889
bot_2022_10_07_09_17_26_PM.p,0.028254992750604502,0.2014696750150772
bot_2022_10_07_09_17_27_PM.p,0.04540501172791245,0.26952840895732433
bot_2022_10_07_09_17_28_PM.p,0.039377821748159514,0.07847006603219553
bot_2022_10_07_09_17_29_PM.p,0.017220941314277982,0.02030164711564264
bot_2022_10_07_09_17_30_PM.p,0.026276523486262304,0.10062934350001787
bot_2022_10_07_09_17_31_PM.p,0.020005325346005076,0.026253361915447145
bot_2022_10_07_09_17_32_PM.p,0.13200128182552606,0.005902764840041741
bot_2022_10_07_09_17_33_PM.p,0.17398910644323906,0.009066403162743755
bot_2022_10_07_09_17_34_PM.p,0.5968574533289522,0.004060386824102528
bot_2022_10_07_09_17_35_PM.p,0.015830886582319237,0.08729504043163157
bot_2022_10_07_09_17_36_PM.p,0.057067245348030315,0.08602883585536483
bot_2022_10_07_09_17_37_PM.p,0.01943662572494842,0.15015364962337793
bot_2022_10_07_09_17_38_PM.p,0.02626577609630809,0.09876695783137857
bot_2022_10_07_09_17_39_PM.p,0.2028343474738653,0.008910186944145543
bot_2022_10_07_09_17_40_PM.p,0.01567440093832806,0.17467473720651006
bot_2022_10_07_09_17_41_PM.p,0.03413499534418407,0.05231497764683563
bot_2022_10_07_09_17_42_PM.p,0.02175290214384873,0.1716155832004068
bot_2022_10_07_09_17_43_PM.p,0.07867180339120139,0.04502968067124262
bot_2022_10_07_09_17_44_PM.p,0.1449479005131875,0.013624824765218261
bot_2022_10_07_09_17_45_PM.p,0.08138077517306408,0.0415300337463351
bot_2022_10_07_09_17_46_PM.p,0.9693395799881529,0.0018147361894018297
bot_2022_10_07_09_17_47_PM.p,0.04894463949374617,0.055202606722210945
bot_2022_10_07_09_17_48_PM.p,0.0918016920885053,0.05049749867591962
bot_2022_10_07_09_17_49_PM.p,0.026232482734341422,0.13313057365961203
bot_2022_10_07_09_17_50_PM.p,0.0999986075790743,0.029084593001145048
bot_2022_10_07_09_17_51_PM.p,0.04594579851885605,0.1304446180124845
bot_2022_10_07_09_17_52_PM.p,0.12978560750460655,0.014007099858550856
bot_2022_10_07_09_17_53_PM.p,0.042115858198158995,0.06423487023431207
bot_2022_10_07_09_17_54_PM.p,0.06676283497787139,0.09614567268230985
bot_2022_10_07_09_17_55_PM.p,0.023219126673225676,0.2972877181627533
bot_2022_10_07_09_17_56_PM.p,0.0425472054956374,0.17952121921396358
bot_2022_10_07_09_17_57_PM.p,0.030412018743342317,0.3457494573022606
bot_2022_10_07_09_17_58_PM.p,0.02041767476312706,0.05318246683957625
bot_2022_10_07_09_17_59_PM.p,0.03789631160280016,0.06534236938299955
bot_2022_10_07_09_18_00_PM.p,0.022304161323485117,0.11237954447727405
bot_2022_10_07_09_18_01_PM.p,0.03075799251382294,0.053171003285446106
bot_2022_10_07_09_18_02_PM.p,0.059121831986054474,0.05263542068950536
bot_2022_10_07_09_18_03_PM.p,0.015960613252536615,0.09593100315100739
bot_2022_10_07_09_18_04_PM.p,0.05988318618184185,0.06578147873476699
bot_2022_10_07_09_18_05_PM.p,0.05144095454961217,0.05908284146889679
bot_2022_10_07_09_18_06_PM.p,0.06211735805821095,0.031010339861934036
bot_2022_10_07_09_18_07_PM.p,0.21423709973611937,0.009219012514615137
bot_2022_10_07_09_18_08_PM.p,0.06309616345045566,0.040493680669995064
bot_2022_10_07_09_18_09_PM.p,0.09122022249367079,0.024480173901726167
bot_2022_10_07_09_18_10_PM.p,0.031911290537148806,0.08099313466632067
bot_2022_10_07_09_18_11_PM.p,0.13569736112769837,0.01845870980786166
bot_2022_10_07_09_18_12_PM.p,0.041769095066191086,0.11324608534324451
bot_2022_10_07_09_18_13_PM.p,0.046370433787766285,0.12400894045446291
bot_2022_10_07_09_18_14_PM.p,0.038122228794592594,0.045680433356338514
bot_2022_10_07_09_18_15_PM.p,0.05487309633186965,0.02563518078414754
bot_2022_10_07_09_18_16_PM.p,0.04579422652520215,0.5832427614736437
bot_2022_10_07_09_18_17_PM.p,0.029408800002346025,0.16906458882509035
bot_2022_10_07_09_18_18_PM.p,0.06739287172083375,0.051470218851133245
bot_2022_10_07_09_18_19_PM.p,0.041346941485588595,0.14263077665900217
bot_2022_10_07_09_18_20_PM.p,0.026248525956460544,0.03091358524306643
bot_2022_10_07_09_18_21_PM.p,0.06452787749097799,0.04901458050025333
bot_2022_10_07_09_18_22_PM.p,0.04280074680390544,0.05524902678647869
bot_2022_10_07_09_18_23_PM.p,0.07857965865080263,0.015965889953498284
bot_2022_10_07_09_18_24_PM.p,0.043993050794498334,0.021454259586493826
bot_2022_10_07_09_18_25_PM.p,0.12882880779083516,0.03461195311712664
bot_2022_10_07_09_18_26_PM.p,0.012055228124836614,0.0360303117937554
bot_2022_10_07_09_18_27_PM.p,0.2221938908307053,0.013810567320276215
bot_2022_10_07_09_18_28_PM.p,0.09223516555836353,0.02147265748895627
bot_2022_10_07_09_18_29_PM.p,0.09741273335003242,0.07282395331216378
bot_2022_10_07_09_18_30_PM.p,0.037623463564307236,0.07437492488327592
bot_2022_10_07_09_18_31_PM.p,0.016456479449213912,0.28166425526549194
bot_2022_10_07_09_18_32_PM.p,0.016599645381456307,0.10097963636054899
bot_2022_10_07_09_18_33_PM.p,0.05737266888239556,0.0453760087719044
bot_2022_10_07_09_18_34_PM.p,0.09478231712264029,0.03616495279493891
bot_2022_10_07_09_18_35_PM.p,0.04166516757574856,0.1289179619581607
bot_2022_10_07_09_18_36_PM.p,0.052419727986011244,0.1380666712338765
bot_2022_10_07_09_18_37_PM.p,0.13565690668209607,0.017639275946195
bot_2022_10_07_09_18_38_PM.p,0.13624726172287138,0.03962660792699545
bot_2022_10_07_09_18_39_PM.p,0.08158510161336341,0.050837784495889174
bot_2022_10_07_09_18_40_PM.p,0.2195116903776101,0.012501936709381491
bot_2022_10_07_09_18_41_PM.p,0.09476552567893659,0.03166031662553459
bot_2022_10_07_09_18_42_PM.p,0.04441406462002895,0.03574328590956169
bot_2022_10_07_09_18_43_PM.p,0.018275600672090775,0.17035883886380732
bot_2022_10_07_09_18_44_PM.p,0.030427511605560342,0.27321704307501044
bot_2022_10_07_09_18_45_PM.p,0.023832651726860665,0.07521257705251592
bot_2022_10_07_09_18_46_PM.p,0.023639419989447408,0.16231549966151565
bot_2022_10_07_09_18_47_PM.p,0.09824419607298629,0.03686145318401904
bot_2022_10_07_09_18_48_PM.p,0.007441264391794489,0.01980970923901861
bot_2022_10_07_09_18_49_PM.p,0.35048358824006165,0.0062899106971948966
bot_2022_10_07_09_18_50_PM.p,0.06097829624062567,0.07907890504376656
bot_2022_10_07_09_18_51_PM.p,0.016830787261251534,0.1860115839770163
bot_2022_10_07_09_18_52_PM.p,0.036543647109051336,0.17469140219292043
bot_2022_10_07_09_18_53_PM.p,0.026223459104790958,0.03968179748067143
bot_2022_10_07_09_18_54_PM.p,0.031273716560236364,0.19958254498061048
bot_2022_10_07_09_18_55_PM.p,0.03924117162284668,0.07936073122684087
bot_2022_10_07_09_18_56_PM.p,0.13421092446409377,0.031426106964602955
bot_2022_10_07_09_18_57_PM.p,0.7750820905032183,0.0029467941835285556
bot_2022_10_07_09_18_58_PM.p,0.08170165305200128,0.03492851409176862
bot_2022_10_07_09_18_59_PM.p,0.04616665038997225,0.05900447701969915
bot_2022_10_07_09_19_00_PM.p,0.19018844303614624,0.03770646371414241
bot_2022_10_07_09_19_01_PM.p,0.050825549875980425,0.04844795767683691
bot_2022_10_07_09_19_02_PM.p,0.02750249562155216,0.06257898074293204
bot_2022_10_07_09_19_03_PM.p,0.1128862771257465,0.017600735942200244
bot_2022_10_07_09_19_04_PM.p,0.036700376179125915,0.11398979570918259
bot_2022_10_07_09_19_05_PM.p,0.05463671525286351,0.07490475251501633
bot_2022_10_07_09_19_06_PM.p,0.07932177777408,0.03561429032126664
bot_2022_10_07_09_19_07_PM.p,0.42461809971201636,0.010306062396185037
bot_2022_10_07_09_19_08_PM.p,0.0650385545876021,0.054230266592060226
bot_2022_10_07_09_19_09_PM.p,0.13214117626986588,0.012367918759637888
bot_2022_10_07_09_19_10_PM.p,0.0240258839112798,0.014386899679220765
bot_2022_10_07_09_19_11_PM.p,0.040490554037832194,0.053361470730134794
bot_2022_10_07_09_19_12_PM.p,0.03633612731602043,0.17863494935760604
bot_2022_10_07_09_19_13_PM.p,0.01674394518452249,0.2598484320797242
bot_2022_10_07_09_19_14_PM.p,0.030504075391749375,0.0877614780300134
bot_2022_10_07_09_19_15_PM.p,0.05081647692527569,0.0678620426377308
bot_2022_10_07_09_19_16_PM.p,0.05334194116241364,0.08734137683045481
bot_2022_10_07_09_19_17_PM.p,0.01978184300869923,0.6257155076887724
bot_2022_10_07_09_19_18_PM.p,0.045601638013261336,0.035666247743241106
bot_2022_10_07_09_19_19_PM.p,0.03221155426678568,0.2026480453401198
bot_2022_10_07_09_19_20_PM.p,0.02072144412042498,0.036653060363032564
